"","Interstitial SCs","Female Germ Cells","Male Germ Cells","Early NBs","Early/Mid NBs","Isorhiza NBs 1","Isorhiza NBs 2","Early Desmoneme NBs","Mid/Late Desmoneme NBs","Late Desmoneme NBs","Mid Stenotele NBs","Mid/Late Stenotele NBs","Late Stenotele NBs","Early Maturing NCs","Late Iso NCs","Mid Nematocytes","Mid Desmoneme NCs","Late Desmoneme NCs","Late Stenotele NCs","Neurogenesis","Ec1 Neurons","Ec1/5 Neurons","Ec2 Neurons","Ec3 Neurons","Ec4 Neurons","Ec5 Neurons","En1 Neurons","En2 Neurons","En3 Neurons","Mucous GCs","Granular Mucous GCs Tip","Granular Mucous GCs","Zymogen GCs 1","Zymogen GCs 2","Zymogen GCs 3","Zymogen GCs 4","Spumous Mucous GCs Tip","Spumous Mucous GCs","Ecto Basal Disk","Ecto Aboral SCs","Ecto SCs 1","Ecto SCs 2","Ecto Somatic Gonad","Ecto Head","Ecto Tentacle","Ecto Tentacle Tip","Epithelial Head Organizer","Endo Foot","Endo Mid SCs","Endo SCs","Endo Head","Endo Tentacle","Endo Tentacle Tip"
"MA1440.1 fkh-9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790029043365695,0,0,0.928670159393197,0.879122358018939,0.923250680614929,0,1,0,0,0,0,0,0,0,0,0,0.626509673123914,0,0,0,0,0,0,0.588704362440922,0.641355475689303,0,0,0,0,0,0
"MA1446.1 daf-16",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923144474188132,0.907154666943243,0
"MA1448.1 fos-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.786066357604795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99617650859462,0.687799631683565,0,0,0,0,0,0,0,0,0,0,0,0
"MA1451.1 nhr-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MA1459.1 M1BP",0,0,0,0,1,0,0,0,0.906229031712651,0,0,0,0,0,0,0,0,0,0,0.972427163565799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1460.1 pho",0.788936180582528,0,0,0.893111930042819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1461.1 sv",0,0,0,0,0.839463684136755,1,0.907873014542381,0.856951546659605,0.852023149774103,0.805410495150771,0.720841758495847,0.863843232658533,0.759431486758291,0.893088348242882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1462.1 vfl",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1464.1 ARNT2",0.939101166014878,0,0,0.905017738619392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1466.1 ATF6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MA1467.1 ATOH1(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0.498297869227443,0.630060866241397,0,0,0,0,0,0.649237000131435,0.679204738659102,0.742257680796576,0.953261926923742,0.898339018942442,0.903426188709169,0.705249856914563,1,0.977129604909536,0.998987782190991,0,0,0,0,0,0,0,0.614060184811922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1468.1 ATOH7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704932593941592,0.635968715526297,0.698657105925492,0.930285145725208,0.893124457568332,0.894149769518185,0.708633547953727,1,0.842721455609494,0.969403100901064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1472.1 BHLHA15(var.2)",0,0,0,0,0,0,0,0,0,0.478589484941285,0,0,0.457255130292055,0.634726889137312,0,0,0,0,0,0.63536123606143,0.630133775606855,0.710516791306017,1,0.870528533087563,0.870303262054679,0.707995270416054,0.948546402108654,0.871312950624549,0.955254507703488,0,0,0.671455307192053,0.849249372786031,0,0.902314189376599,0,0.673391539374788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1474.1 CREB3L4",0,0,0,0.803944944358233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814827813872798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1483.1 ELF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.915683381982851,0.967190543435753,0.898967630957669,0.90746956082253,0,0,0,0.952096096913352,0.987362897467179
"MA1484.1 ETS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797184835165031,0,0,0,0.758534735774867,0.757528115756545,0.768546518711762,0.789650718099231,0.789812022808205,0,0,0,0.67602951254395,0.81435466889219,0.817314672806402
"MA1485.1 FERD3L",0,0,0,0,0,0,0,0,0,0.647123232898929,0,0,0.6347084281533,0.741524603822769,0,0,0,0,0,0.765315033577586,0.670436852916439,0.758784892872658,0.847858276621588,0.809293078723271,0.94481274652429,0,0.912579350346711,0.900893960190474,1,0,0,0,0,0,0,0,0.733047923148008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1487.1 FOXE1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681192803732808,0.660124303747443,1,0.704173355951251,0.684722674413151,0.739853808204659,0.755919969699368
"MA1489.1 FOXN3",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886767767006745,0,0
"MA1491.1 GLI3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1493.1 HES6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.924139829561571,0.958358179916419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1494.1 HNF4A(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MA1508.1 IKZF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981503705331168,0.959883665614396,0,0,0,0,0,1
"MA1511.1 KLF10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958206322554671,0.986965874387057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.722906673195144,0,0,0,0.733630834432982,0,0.709944713210043,0,0,0,0.722926445774288,0.778683373196958,0
"MA1512.1 KLF11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937362713780729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929419734086477,0.693070566182025,0,0,0,0.704936700154682,0,0.687514379875391,0,0,0,0,0,0
"MA1513.1 KLF15",0,0,0,0.279101010221133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302686862046754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1515.1 KLF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88813848917958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987196368054443,0,0,0,0,0.787156418946235,0,0.770308132378435,0,0,0,0,0,0
"MA1516.1 KLF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1517.1 KLF6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86502596176018,0,0,0,1,0.993795923359888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1525.1 NFATC4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.969240939922872,0,0,0,0,0,0
"MA1529.1 NHLH2",0,0,0,0,0,0,0.596416449951975,0,0.592611788915606,0.661095188074387,0,0,0.614700101113326,0.769391095429228,0,0,0,0,0,0.741968528573957,0.728720841305344,0.774085330651876,1,0.858860808088593,0.965910429609715,0.808830982844568,0.901835175545294,0.884978534206125,0,0,0,0.845224885460308,0,0,0,0,0.750294033827565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1545.1 OVOL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"MA1558.1 SNAI1",0,0,0,0,0.602054020067678,0,0,0,0,0.590212262142954,0,0,0.553466707786406,0,0,0,0,0,0,0.750249555155595,0.680959304366244,0.727137033865257,1,0.754575645345613,0.870592193911313,0.769094559803227,0.750710463334358,0.852707737936266,0.808520243888807,0,0,0,0,0,0,0,0.694011879477156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1559.1 SNAI3",0,0,0,0,0.579232391061269,0,0.577526501243858,0.568798515171314,0.535100367661096,0.60754093244898,0,0,0.535308559491961,0.631351472402312,0,0,0,0,0,0.779646597074742,0.689835704546976,0.691538875961712,1,0.762817835997135,0.882822475741121,0.767298299820211,0.766463000857003,0.842921805351229,0.802315087429042,0,0,0.74101670248946,0,0,0,0,0.758957362023286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1560.1 SOHLH2",0.986771231335756,0,0,0.883145112091629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963758049561954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1563.1 SOX18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991400206157095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"MA1564.1 SP9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.95834651383607,0,0,0,0,0.690344423104359,0,0.686660573449922,0,0,0,0,0,0
"MA1565.1 TBX18",0,0,0,0,0,0,0,0.983476271734724,0,1,0,0,0,0,0,0,0,0,0,0.958103892898173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1567.1 TBX6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1570.1 TFAP4(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776240310076467,0,0,0.878235932217393,1,0.868608157493956,0,0.932758267198324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1571.1 TGIF2LX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1578.1 VEZF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1583.1 ZFP57",0,0,0,0.883406227561472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1584.1 ZIC5",0,0,0,0,0,0,0.954206426310335,0,0.990721074585678,0.983758104633012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949236793121981,0,0,0,0,0,0,0,0,0
"MA1596.1 ZNF460",0,0,0,0,0,0,0,0,0.884044444952681,0.90176952889842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1601.1 ZNF75D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1606.1 Foxf1",0,0,0,0,0,0,0,0,0,0,0,0,0.913294307578709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825730971152334,0.842829590024017,0.858518595282391,0
"MA1607.1 Foxl2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837967738931158,0.816698637549315,0,0
"MA1616.1 Prdm15",0,0,0,0.778307685751823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1618.1 Ptf1a",0,0,0,0,0,0,0,0,0,0.512543499609411,0,0,0.505765963424067,0.609120655804408,0,0,0,0,0,0.671452357518821,0.623996606643987,0.704419564365307,1,0.898262398487024,0.87496782651345,0.71936392325926,0.943958195443059,0.910110642299046,0.977212045258814,0,0,0.650856024148901,0.79485002660908,0,0.838277799912049,0,0.606489096603279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1619.1 Ptf1a(var.2)",0,0,0,0,0,0,0,0,0,0.539209392035732,0,0,0.533102771305549,0.695334749710815,0,0,0,0,0,0.664168116538785,0.566026281382552,0.656546218555027,0.92676804601964,0.719216608795708,0.798091512444519,0.703030881032335,0.79159863220584,0.904054499117505,0.898718692706854,0,0,0.774627124374641,0.94749663945131,0,1,0,0.710669685821453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1620.1 Ptf1a(var.3)",0,0,0,0,0,0,0,0,0.513622145503899,0.566948429923482,0,0,0.541749510750119,0.709631243234353,0,0,0,0,0,0.732311382303052,0.65119615786863,0.708186196064074,1,0.77906689733498,0.867882002932964,0.778299541948667,0.82057092133538,0.929318468092838,0.910979942090722,0,0,0.681176743906214,0,0,0,0,0.706699984973419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1621.1 Rbpjl",0,0,0,0,0,0,0,0,0,0.579089346351529,0,0,0.540334106044286,0.686125693809302,0,0,0,0,0,0.753406736727845,0.665748352586853,0.708573312216634,1,0.752224675661463,0.828732981556976,0.789571168799431,0.827635216833105,0.804404990437502,0.905761331912042,0,0,0,0,0,0,0,0.728911046877709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1622.1 Smad2::Smad3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668681102784055,0,0,0,0,0,0,0,0,0,0,0,0
"MA1623.1 Stat2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MA1627.1 Wt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1628.1 Zic1::Zic2",0,0,0,0,0,0,0,0.910629089648727,0.974048415334892,0.966866368260244,0,0,0,0,0,0,0,0,0,0.89794401989941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.741059794674875,0,0,0,0,0,0
"MA1629.1 Zic2",0,0,0,0,0,0,0,0.927268441681316,0.990675043557367,1,0,0,0.785323650555426,0.948002374001535,0,0,0,0,0,0.800993322679771,0.864595139994861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900285592204422,0,0,0.696230227679027,0,0,0,0,0,0
"MA1630.1 Znf281",0,0,0,0.989857284238704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1631.1 ASCL1(var.2)",0,0,0,0,0,0,0,0,0.523086286304737,0.581621283982546,0,0,0.527488725019867,0.671020074250865,0,0,0,0,0,0.707344607182777,0.643768360853474,0.733032155453062,1,0.849517228490404,0.862316298612649,0.766922987635478,0.813175129639338,0.92409726584133,0.879142468095198,0,0,0.661996770784815,0,0,0,0,0.696248698509595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1632.1 ATF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734009790420558,1,0.700512421690365,0,0,0,0,0.746118398708421,0.718364013335425,0,0,0,0,0,0.813865405593474
"MA1634.1 BATF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907760025894601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.657223211365275,0,0.74407967232602,0,0,0.612936873541568,0,0,0,0,0,0,0
"MA1637.1 EBF3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1638.1 HAND2",0,0,0,0,0,0,0,0,0,0,0,0,0.44783302429991,0,0,0,0,0,0,0.585944214205205,0.645511223334337,0.69803854808048,0.966444142758609,0.862611725624101,0.888794076020222,0.733025288861659,0.968820442425453,0.924430856174799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1642.1 NEUROG2(var.2)",0,0,0,0,0,0,0,0,0,0.486586865963139,0,0,0.492785248014802,0.534937786946872,0,0,0,0,0,0.680134084073157,0.632772527583478,0.697499568095388,0.898149614718916,0.890126643681183,0.862772937805293,0.673874266082785,0.970818826580415,0.900817905409295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1644.1 NFYC",0,0,0,0,0,0.281438533438659,0.280845687709856,0,0,0,0,0,0,0,0,0,0,0,0,0.264280833897104,0,0,0,0,0.30656716700712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1646.1 OSR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929083410004209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791166005805809,0,0,0,0,0,0,0,0,0
"MA1647.1 PRDM4",0,0,0,0,0,0,0.911764810485276,0.837249573551363,0.878675169672297,0.905427699987299,0,0,0.806202217833138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761860961447887,0
"MA1648.1 TCF12(var.2)",0,0,0,0,0,0,0.604052856459769,0.619813449544498,0.61789090045713,0.682217023243846,0,0,0.608277608080606,0.747027456895112,0,0,0,0,0,0.811251790204296,0.657121869907944,0.739185632956901,1,0.864315432462976,0.902963161042225,0.820387261291529,0.816430758700561,0.910460121553251,0.885583895864947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1650.1 ZBTB14",0,0,0,0.927562204724986,1,0,0,0.979362913602436,0,0,0,0,0,0,0,0,0,0,0,0.929949411651504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1651.1 ZFP42",0,0,0,0.871242553473006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1654.1 ZNF16",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1655.1 ZNF341",0,0,0,0,0,0,0,0,0.823046283955545,0,0,0,0,0,0,0,0,0,0,0.945763965687769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1683.1 FOXA3",0,0,0,0,0,0,0,0,0,0,0,0,0.733570393317198,0.810320607160607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.720781595867454,0.702400419848499,0.714021967382377,0.701597010164699
"MA1700.1 Clamp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1704.1 zip-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824130040748915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75363202030802,1,0.710528714453604,0.815551837474616,0,0.809959610608165,0,0.731090159245575,0.769660714138879,0,0,0.755964258131528,0.745384251086108,0,0.805737763910087
