"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.50794786687054,0.997,0.755,0,"Ec_BodyCol/SC","HVAEP1-G007419"
0,1.50406287315965,0.914,0.28,0,"Ec_BodyCol/SC","HVAEP1-G028649"
0,1.5007473675911,0.759,0.066,0,"Ec_BodyCol/SC","HVAEP1-G017200"
0,1.47584111909098,0.815,0.106,0,"Ec_BodyCol/SC","HVAEP1-G028686"
0,1.46774643061587,0.821,0.094,0,"Ec_BodyCol/SC","HVAEP1-G028010"
0,1.46141785374145,0.448,0.032,0,"Ec_BodyCol/SC","HVAEP1-G011647"
0,1.45987220595414,0.445,0.035,0,"Ec_BodyCol/SC","HVAEP1-G017201"
0,1.438659103548,0.809,0.062,0,"Ec_BodyCol/SC","HVAEP1-G026085"
0,1.43600121905945,0.792,0.093,0,"Ec_BodyCol/SC","HVAEP1-G005857"
0,1.43537092970208,0.839,0.192,0,"Ec_BodyCol/SC","HVAEP1-G011223"
0,1.43326040196068,0.78,0.068,0,"Ec_BodyCol/SC","HVAEP1-G012626"
0,1.43230397914926,0.692,0.085,0,"Ec_BodyCol/SC","HVAEP1-G002014"
0,1.42621515050982,0.788,0.063,0,"Ec_BodyCol/SC","HVAEP1-G010157"
0,1.4243792703958,0.977,0.645,0,"Ec_BodyCol/SC","HVAEP1-G001603"
0,1.41539793823169,0.937,0.142,0,"Ec_BodyCol/SC","HVAEP1-G019714"
0,1.40452971999184,0.739,0.073,0,"Ec_BodyCol/SC","HVAEP1-G027308"
0,1.39658339507837,0.691,0.071,0,"Ec_BodyCol/SC","HVAEP1-G017741"
0,1.37498350558113,0.826,0.068,0,"Ec_BodyCol/SC","HVAEP1-G015832"
0,1.37439579256656,0.823,0.324,0,"Ec_BodyCol/SC","HVAEP1-G014848"
0,1.37038949984111,0.949,0.427,0,"Ec_BodyCol/SC","HVAEP1-G026677"
0,1.36833754591735,0.207,0.011,0,"Ec_BodyCol/SC","HVAEP1-G023240"
0,1.3591907861,0.954,0.532,0,"Ec_BodyCol/SC","HVAEP1-G008331"
0,1.34919849956426,0.429,0.032,0,"Ec_BodyCol/SC","HVAEP1-G017759"
0,1.3427600938614,0.487,0.075,0,"Ec_BodyCol/SC","HVAEP1-G028420"
0,1.32181583378685,0.764,0.072,0,"Ec_BodyCol/SC","HVAEP1-G026507"
0,1.31810196045312,0.725,0.297,0,"Ec_BodyCol/SC","HVAEP1-G007009"
0,1.305926956033,0.724,0.047,0,"Ec_BodyCol/SC","HVAEP1-G021698"
0,1.30531103263142,0.973,0.493,0,"Ec_BodyCol/SC","HVAEP1-G026683"
0,1.30318683854288,0.826,0.192,0,"Ec_BodyCol/SC","HVAEP1-G023551"
0,1.29921810124336,0.704,0.046,0,"Ec_BodyCol/SC","HVAEP1-G023477"
0,1.29501819127767,0.703,0.053,0,"Ec_BodyCol/SC","HVAEP1-G018200"
0,1.29301904731089,0.758,0.115,0,"Ec_BodyCol/SC","HVAEP1-G026267"
0,1.28593812162599,0.7,0.169,0,"Ec_BodyCol/SC","HVAEP1-G020899"
0,1.28360069018691,0.719,0.054,0,"Ec_BodyCol/SC","HVAEP1-G005772"
0,1.26326374165889,0.7,0.056,0,"Ec_BodyCol/SC","HVAEP1-G010061"
0,1.25856081119629,0.798,0.059,0,"Ec_BodyCol/SC","HVAEP1-G011160"
0,1.25758248783382,0.858,0.246,0,"Ec_BodyCol/SC","HVAEP1-G026033"
0,1.25271712209492,0.748,0.084,0,"Ec_BodyCol/SC","HVAEP1-G022425"
0,1.24095208148804,0.758,0.132,0,"Ec_BodyCol/SC","HVAEP1-G018273"
0,1.24050236776021,0.674,0.067,0,"Ec_BodyCol/SC","HVAEP1-G016823"
0,1.23359496732955,0.831,0.262,0,"Ec_BodyCol/SC","HVAEP1-G007689"
0,1.2330845888727,0.379,0.059,0,"Ec_BodyCol/SC","HVAEP1-G015764"
0,1.22385526875555,0.287,0.044,0,"Ec_BodyCol/SC","HVAEP1-G019297"
0,1.19509104306396,0.985,0.764,0,"Ec_BodyCol/SC","HVAEP1-G008878"
0,1.19380976381966,0.711,0.095,0,"Ec_BodyCol/SC","HVAEP1-G003239"
0,1.19175380487121,0.707,0.089,0,"Ec_BodyCol/SC","HVAEP1-G021247"
0,1.191398424931,0.715,0.045,0,"Ec_BodyCol/SC","HVAEP1-G026973"
0,1.19117224810678,0.528,0.046,0,"Ec_BodyCol/SC","HVAEP1-G012407"
0,1.18911144636964,0.984,0.66,0,"Ec_BodyCol/SC","HVAEP1-G018663"
0,1.17947548950027,0.849,0.288,0,"Ec_BodyCol/SC","HVAEP1-G025116"
0,1.17924486790547,0.634,0.024,0,"Ec_BodyCol/SC","HVAEP1-G012762"
0,1.17709397880032,0.615,0.058,0,"Ec_BodyCol/SC","HVAEP1-G024950"
0,1.17183797730573,0.541,0.092,0,"Ec_BodyCol/SC","HVAEP1-G007988"
0,1.17132226740047,0.703,0.049,0,"Ec_BodyCol/SC","HVAEP1-G001803"
0,1.17010276398255,0.672,0.079,0,"Ec_BodyCol/SC","HVAEP1-G016202"
0,1.16351557229978,0.624,0.067,0,"Ec_BodyCol/SC","HVAEP1-G015152"
0,1.15345418674548,0.782,0.155,0,"Ec_BodyCol/SC","HVAEP1-G001464"
0,1.15204190523581,0.958,0.367,0,"Ec_BodyCol/SC","HVAEP1-G003348"
0,1.14973717901901,0.961,0.539,0,"Ec_BodyCol/SC","HVAEP1-G010998"
0,1.14802929185846,0.719,0.053,0,"Ec_BodyCol/SC","HVAEP1-G026257"
0,1.14732770741219,0.701,0.088,0,"Ec_BodyCol/SC","HVAEP1-G009473"
0,1.14135419676378,0.654,0.042,0,"Ec_BodyCol/SC","HVAEP1-G024408"
0,1.13353605082218,0.801,0.158,0,"Ec_BodyCol/SC","HVAEP1-G018081"
0,1.12351936492758,0.655,0.046,0,"Ec_BodyCol/SC","HVAEP1-G001112"
0,1.11814720238836,0.999,0.871,0,"Ec_BodyCol/SC","HVAEP1-G011242"
0,1.09142101954472,0.674,0.07,0,"Ec_BodyCol/SC","HVAEP1-G004619"
0,1.08600566329326,0.656,0.057,0,"Ec_BodyCol/SC","HVAEP1-G024291"
0,1.08535577926643,0.792,0.278,0,"Ec_BodyCol/SC","HVAEP1-G027316"
0,1.08140004978749,0.709,0.067,0,"Ec_BodyCol/SC","HVAEP1-G003961"
0,1.07993215476746,0.694,0.049,0,"Ec_BodyCol/SC","HVAEP1-G002385"
0,1.07219691340459,0.999,0.827,0,"Ec_BodyCol/SC","HVAEP1-G009417"
0,1.07016391702477,0.571,0.049,0,"Ec_BodyCol/SC","HVAEP1-G013513"
0,1.06875648122607,0.6,0.054,0,"Ec_BodyCol/SC","HVAEP1-G009707"
0,1.06287182074574,0.664,0.054,0,"Ec_BodyCol/SC","HVAEP1-G013969"
0,1.05794765517806,0.882,0.422,0,"Ec_BodyCol/SC","HVAEP1-G005912"
0,1.05596184648741,0.955,0.522,0,"Ec_BodyCol/SC","HVAEP1-G009281"
0,1.05202570834808,0.849,0.402,0,"Ec_BodyCol/SC","HVAEP1-G024806"
0,1.05150206984221,0.648,0.08,0,"Ec_BodyCol/SC","HVAEP1-G016825"
0,1.05140886955094,0.738,0.1,0,"Ec_BodyCol/SC","HVAEP1-G007545"
0,1.04874641320284,0.639,0.198,0,"Ec_BodyCol/SC","HVAEP1-G002307"
0,1.04734155256417,0.927,0.57,0,"Ec_BodyCol/SC","HVAEP1-G016721"
0,1.04610297667735,0.769,0.087,0,"Ec_BodyCol/SC","HVAEP1-G026719"
0,1.04277911541335,0.626,0.045,0,"Ec_BodyCol/SC","HVAEP1-G011284"
0,1.04187936266089,0.949,0.585,0,"Ec_BodyCol/SC","HVAEP1-G003606"
0,1.04053317005286,0.996,0.769,0,"Ec_BodyCol/SC","HVAEP1-G026401"
0,1.02716990380303,0.539,0.133,0,"Ec_BodyCol/SC","HVAEP1-G009888"
0,1.02160445243319,0.72,0.089,0,"Ec_BodyCol/SC","HVAEP1-G026947"
0,1.01404835230386,0.95,0.602,0,"Ec_BodyCol/SC","HVAEP1-G008253"
0,1.01384871692797,0.654,0.156,0,"Ec_BodyCol/SC","HVAEP1-G003883"
0,1.00677600039839,0.998,0.829,0,"Ec_BodyCol/SC","HVAEP1-G017800"
0,1.00431230863496,0.744,0.34,0,"Ec_BodyCol/SC","HVAEP1-G021648"
0,1.00400883699091,0.798,0.26,0,"Ec_BodyCol/SC","HVAEP1-G015681"
0,1.00358559017714,0.526,0.034,0,"Ec_BodyCol/SC","HVAEP1-G019057"
0,1.00217858197363,0.656,0.145,0,"Ec_BodyCol/SC","HVAEP1-G005159"
0,1.00199959028894,0.673,0.062,0,"Ec_BodyCol/SC","HVAEP1-G019867"
0,1.00188953946346,0.743,0.272,0,"Ec_BodyCol/SC","HVAEP1-G011898"
1.16834604705492e-89,1.35756857064976,0.165,0.056,2.14076046201873e-85,"Ec_BodyCol/SC","HVAEP1-G002428"
0,5.11220245118983,0.79,0.042,0,"Ec_Head","HVAEP1-G003533"
0,4.7151132158688,0.721,0.032,0,"Ec_Head","HVAEP1-G003534"
0,4.26838528474665,0.951,0.059,0,"Ec_Head","HVAEP1-G019237"
0,3.90624768751087,0.823,0.016,0,"Ec_Head","HVAEP1-G003524"
0,3.85948938572483,0.989,0.127,0,"Ec_Head","HVAEP1-G013830"
0,3.27780763825208,0.957,0.068,0,"Ec_Head","HVAEP1-G021119"
0,3.26770562059905,0.961,0.094,0,"Ec_Head","HVAEP1-G007990"
0,3.06825616604576,0.985,0.174,0,"Ec_Head","HVAEP1-G007989"
0,3.02950243103534,0.95,0.103,0,"Ec_Head","HVAEP1-G027308"
0,2.83701231129488,0.972,0.161,0,"Ec_Head","HVAEP1-G015831"
0,2.82925009056221,0.964,0.133,0,"Ec_Head","HVAEP1-G017197"
0,2.79933743855341,0.921,0.098,0,"Ec_Head","HVAEP1-G017200"
0,2.69323091919699,0.99,0.247,0,"Ec_Head","HVAEP1-G014774"
0,2.54785507404963,0.98,0.151,0,"Ec_Head","HVAEP1-G025166"
0,2.47744414167864,0.938,0.119,0,"Ec_Head","HVAEP1-G026719"
0,2.37859435005183,0.992,0.182,0,"Ec_Head","HVAEP1-G005472"
0,2.35407964215493,0.979,0.188,0,"Ec_Head","HVAEP1-G011465"
0,2.33645075195007,0.914,0.256,0,"Ec_Head","HVAEP1-G020103"
0,2.26878605053617,0.965,0.176,0,"Ec_Head","HVAEP1-G026265"
0,2.24361817902017,0.844,0.101,0,"Ec_Head","HVAEP1-G026085"
0,2.21387556736929,0.97,0.177,0,"Ec_Head","HVAEP1-G017195"
0,2.14856130938986,0.853,0.213,0,"Ec_Head","HVAEP1-G009216"
0,2.12875380277771,0.891,0.106,0,"Ec_Head","HVAEP1-G015832"
0,2.11107112338052,0.95,0.234,0,"Ec_Head","HVAEP1-G012624"
0,2.09627954216616,0.981,0.247,0,"Ec_Head","HVAEP1-G012478"
0,2.06463153493532,0.948,0.13,0,"Ec_Head","HVAEP1-G011162"
0,2.05450658672551,0.943,0.179,0,"Ec_Head","HVAEP1-G026215"
0,2.04495845302297,0.955,0.303,0,"Ec_Head","HVAEP1-G014589"
0,2.04445940534706,0.985,0.236,0,"Ec_Head","HVAEP1-G025159"
0,2.03393737669487,0.951,0.151,0,"Ec_Head","HVAEP1-G016552"
0,1.99573711014125,0.803,0.108,0,"Ec_Head","HVAEP1-G007988"
0,1.97193393863408,0.888,0.146,0,"Ec_Head","HVAEP1-G026267"
0,1.96201435889221,0.96,0.193,0,"Ec_Head","HVAEP1-G012630"
0,1.93494571051476,0.523,0.008,0,"Ec_Head","HVAEP1-G003526"
0,1.92506059115919,0.951,0.14,0,"Ec_Head","HVAEP1-G012596"
0,1.88209780844404,0.95,0.134,0,"Ec_Head","HVAEP1-G017933"
0,1.8599399983864,0.776,0.063,0,"Ec_Head","HVAEP1-G017894"
0,1.85381751614013,0.943,0.158,0,"Ec_Head","HVAEP1-G026262"
0,1.84437376034894,1,0.829,0,"Ec_Head","HVAEP1-G002398"
0,1.77524569060763,0.882,0.103,0,"Ec_Head","HVAEP1-G011220"
0,1.75498909179349,0.94,0.179,0,"Ec_Head","HVAEP1-G020288"
0,1.74789490504309,0.908,0.131,0,"Ec_Head","HVAEP1-G012083"
0,1.73723649431759,0.97,0.291,0,"Ec_Head","HVAEP1-G010277"
0,1.70831922466527,0.896,0.123,0,"Ec_Head","HVAEP1-G011184"
0,1.70625771302807,0.946,0.165,0,"Ec_Head","HVAEP1-G012473"
0,1.68154745328427,0.892,0.115,0,"Ec_Head","HVAEP1-G020931"
0,1.66986495712027,0.911,0.122,0,"Ec_Head","HVAEP1-G013426"
0,1.66880770870005,0.991,0.398,0,"Ec_Head","HVAEP1-G003348"
0,1.6540022001374,0.893,0.25,0,"Ec_Head","HVAEP1-G008329"
0,1.65399212030627,0.935,0.281,0,"Ec_Head","HVAEP1-G014114"
0,1.63862620256317,1,0.67,0,"Ec_Head","HVAEP1-G023337"
0,1.57699072645309,0.421,0.053,0,"Ec_Head","HVAEP1-G019297"
0,1.54361506988257,0.647,0.01,0,"Ec_Head","HVAEP1-G027120"
0,1.48759449726364,0.772,0.085,0,"Ec_Head","HVAEP1-G018647"
0,1.46826124559941,0.78,0.09,0,"Ec_Head","HVAEP1-G007987"
0,1.45783013166737,0.449,0.056,0,"Ec_Head","HVAEP1-G017139"
0,1.44631678516663,0.501,0.087,0,"Ec_Head","HVAEP1-G017468"
0,1.44021800696284,0.884,0.136,0,"Ec_Head","HVAEP1-G009910"
0,1.42277638645874,0.791,0.091,0,"Ec_Head","HVAEP1-G017251"
0,1.41190659359118,0.982,0.519,0,"Ec_Head","HVAEP1-G026683"
0,1.4118308696403,0.711,0.166,0,"Ec_Head","HVAEP1-G028428"
0,1.41044865703191,0.965,0.454,0,"Ec_Head","HVAEP1-G026677"
0,1.40740835588903,0.897,0.248,0,"Ec_Head","HVAEP1-G018274"
0,1.39868232879714,0.805,0.192,0,"Ec_Head","HVAEP1-G018081"
0,1.38302840840229,0.761,0.087,0,"Ec_Head","HVAEP1-G017199"
0,1.38062078002126,0.765,0.081,0,"Ec_Head","HVAEP1-G011189"
0,1.37839402602594,0.849,0.116,0,"Ec_Head","HVAEP1-G005390"
0,1.37330218484879,0.891,0.288,0,"Ec_Head","HVAEP1-G020105"
0,1.36838558186358,0.917,0.244,0,"Ec_Head","HVAEP1-G023179"
0,1.36003628348967,0.452,0.053,0,"Ec_Head","HVAEP1-G017759"
0,1.34624813129272,0.743,0.087,0,"Ec_Head","HVAEP1-G024291"
0,1.34412772587628,0.645,0.05,0,"Ec_Head","HVAEP1-G025039"
0,1.33877519796765,0.722,0.096,0,"Ec_Head","HVAEP1-G004046"
0,1.33457673788055,0.94,0.184,0,"Ec_Head","HVAEP1-G019714"
0,1.31837716898318,0.62,0.052,0,"Ec_Head","HVAEP1-G012763"
0,1.31147668296798,0.722,0.16,0,"Ec_Head","HVAEP1-G021905"
0,1.30980240192009,0.758,0.097,0,"Ec_Head","HVAEP1-G012829"
0,1.3074590149245,0.543,0.084,0,"Ec_Head","HVAEP1-G018934"
0,1.30334007812208,0.82,0.106,0,"Ec_Head","HVAEP1-G023699"
0,1.29087180049494,0.647,0.151,0,"Ec_Head","HVAEP1-G009888"
0,1.28097653651334,0.842,0.184,0,"Ec_Head","HVAEP1-G005406"
0,1.28051137921338,0.78,0.106,0,"Ec_Head","HVAEP1-G012626"
0,1.25577576849182,0.774,0.121,0,"Ec_Head","HVAEP1-G026947"
0,1.25494878113871,0.823,0.129,0,"Ec_Head","HVAEP1-G005857"
0,1.25023544459231,0.82,0.098,0,"Ec_Head","HVAEP1-G011160"
0,1.23737678708225,0.708,0.103,0,"Ec_Head","HVAEP1-G017741"
0,1.22492032780433,0.799,0.109,0,"Ec_Head","HVAEP1-G006821"
0,1.22373671517445,0.605,0.058,0,"Ec_Head","HVAEP1-G019057"
0,1.21971858699385,0.756,0.088,0,"Ec_Head","HVAEP1-G005772"
0,1.21969725285001,0.799,0.188,0,"Ec_Head","HVAEP1-G001464"
0,1.21067174049238,0.836,0.177,0,"Ec_Head","HVAEP1-G027103"
0,1.19886259091259,0.795,0.172,0,"Ec_Head","HVAEP1-G023047"
0,1.19457714787693,0.725,0.058,0,"Ec_Head","HVAEP1-G019641"
0,1.17204496653158,0.538,0.071,0,"Ec_Head","HVAEP1-G012407"
0,1.17076161234868,0.813,0.13,0,"Ec_Head","HVAEP1-G001283"
0,1.17061206553264,0.8,0.152,0,"Ec_Head","HVAEP1-G027100"
0,1.16636180312011,0.756,0.211,0,"Ec_Head","HVAEP1-G019415"
0,1.15909610950429,0.489,0.037,0,"Ec_Head","HVAEP1-G023882"
0,1.15173577963493,0.911,0.314,0,"Ec_Head","HVAEP1-G028649"
0,1.14739764948023,0.618,0.043,0,"Ec_Head","HVAEP1-G011146"
0,1.14035477036792,0.719,0.08,0,"Ec_Head","HVAEP1-G026973"
0,1.13621604552041,0.703,0.088,0,"Ec_Head","HVAEP1-G018200"
0,1.12938949190016,0.698,0.057,0,"Ec_Head","HVAEP1-G019228"
0,1.12827463146998,0.626,0.099,0,"Ec_Head","HVAEP1-G025454"
0,1.11801671518704,0.745,0.072,0,"Ec_Head","HVAEP1-G018714"
0,1.11581905709683,0.748,0.097,0,"Ec_Head","HVAEP1-G011732"
0,1.10327714978801,0.423,0.019,0,"Ec_Head","HVAEP1-G002741"
0,1.1007347819266,0.796,0.228,0,"Ec_Head","HVAEP1-G011223"
0,1.10025578989711,0.594,0.084,0,"Ec_Head","HVAEP1-G009707"
0,1.09026168645175,0.73,0.101,0,"Ec_Head","HVAEP1-G004619"
0,1.0754738058283,0.696,0.117,0,"Ec_Head","HVAEP1-G002014"
0,1.05341864294726,0.496,0.012,0,"Ec_Head","HVAEP1-G003477"
0,1.04979002778613,0.701,0.089,0,"Ec_Head","HVAEP1-G026257"
0,1.04952828389531,0.686,0.076,0,"Ec_Head","HVAEP1-G012086"
0,1.03549749479593,0.677,0.063,0,"Ec_Head","HVAEP1-G014502"
0,1.03479591769009,0.475,0.024,0,"Ec_Head","HVAEP1-G024705"
0,1.03395023089966,0.828,0.258,0,"Ec_Head","HVAEP1-G025363"
0,1.02073561129946,0.683,0.129,0,"Ec_Head","HVAEP1-G003239"
0,1.02016784106194,0.836,0.185,0,"Ec_Head","HVAEP1-G007810"
0,1.01657360246447,0.772,0.135,0,"Ec_Head","HVAEP1-G028010"
0,1.01653323702316,0.718,0.093,0,"Ec_Head","HVAEP1-G019867"
0,1.01618387257724,0.635,0.069,0,"Ec_Head","HVAEP1-G021429"
0,1.01305643684167,0.709,0.101,0,"Ec_Head","HVAEP1-G003961"
1.14199223498639e-307,1.5013059270822,0.906,0.348,2.09247237216556e-303,"Ec_Head","HVAEP1-G014848"
7.1613952091787e-305,1.41527716299187,1,0.97,1.31218244417781e-300,"Ec_Head","HVAEP1-G002399"
2.91422724355695e-289,1.00123757151133,0.738,0.222,5.33973857836940e-285,"Ec_Head","HVAEP1-G006074"
2.0549529780449e-282,1.13550922716251,0.849,0.304,3.76529034167168e-278,"Ec_Head","HVAEP1-G027316"
7.29939342206411e-273,1.42925557947063,1,0.942,1.33746785672481e-268,"Ec_Head","HVAEP1-G004300"
5.1025353228625e-266,1.14229338255627,0.374,0.059,9.34937547208095e-262,"Ec_Head","HVAEP1-G017201"
1.26146438260993e-264,1.18533536885856,0.995,0.768,2.31138118825618e-260,"Ec_Head","HVAEP1-G007419"
5.55908042179004e-261,1.02927905015475,0.823,0.293,1.01859030568459e-256,"Ec_Head","HVAEP1-G007689"
1.40519566641778e-260,1.37184200468468,0.984,0.662,2.5747400195773e-256,"Ec_Head","HVAEP1-G001603"
2.6424264500394e-259,1.28870130834513,1,0.877,4.84171798440719e-255,"Ec_Head","HVAEP1-G011242"
1.02622429063206e-258,1.08219963285121,0.836,0.319,1.88035076772512e-254,"Ec_Head","HVAEP1-G025116"
1.04124724089364e-236,1.16226496555662,0.991,0.678,1.90787731948941e-232,"Ec_Head","HVAEP1-G018663"
1.73392528846178e-225,1.073931662793,0.769,0.297,3.17707130604852e-221,"Ec_Head","HVAEP1-G011898"
3.68913037588129e-225,1.18111359312905,0.955,0.555,6.75959358772729e-221,"Ec_Head","HVAEP1-G008331"
1.49363464291459e-220,1.22236986539749,0.966,0.561,2.7367867562124e-216,"Ec_Head","HVAEP1-G010998"
1.29533765130359e-219,1.08097223611064,0.966,0.604,2.37344717848356e-215,"Ec_Head","HVAEP1-G003606"
9.88047785998863e-217,1.13889958243434,0.999,0.836,1.81039995828572e-212,"Ec_Head","HVAEP1-G009417"
1.23849879231474e-189,1.06156746661152,0.989,0.79,2.26930133715829e-185,"Ec_Head","HVAEP1-G011138"
2.95894975998364e-146,1.33878903365522,0.403,0.108,5.42168364521803e-142,"Ec_Head","HVAEP1-G016410"
0,3.77413780510999,1,0.262,0,"Ec_Peduncle","HVAEP1-G020103"
0,3.58533835202034,0.921,0.107,0,"Ec_Peduncle","HVAEP1-G025178"
0,3.45438007864652,0.938,0.188,0,"Ec_Peduncle","HVAEP1-G014587"
0,3.43356705141502,0.996,0.294,0,"Ec_Peduncle","HVAEP1-G020105"
0,3.34983983052964,0.983,0.218,0,"Ec_Peduncle","HVAEP1-G009216"
0,3.28340532945063,0.979,0.142,0,"Ec_Peduncle","HVAEP1-G017197"
0,2.98718231866349,0.987,0.118,0,"Ec_Peduncle","HVAEP1-G028442"
0,2.97131907520743,0.989,0.31,0,"Ec_Peduncle","HVAEP1-G014589"
0,2.85497864767278,0.611,0.037,0,"Ec_Peduncle","HVAEP1-G017316"
0,2.81316935021411,0.975,0.083,0,"Ec_Peduncle","HVAEP1-G009707"
0,2.80029013388966,0.983,0.186,0,"Ec_Peduncle","HVAEP1-G017195"
0,2.75374980833008,0.998,0.287,0,"Ec_Peduncle","HVAEP1-G014114"
0,2.70868224357575,0.998,0.298,0,"Ec_Peduncle","HVAEP1-G010277"
0,2.67568212189143,0.887,0.115,0,"Ec_Peduncle","HVAEP1-G007988"
0,2.66138548224545,0.998,0.245,0,"Ec_Peduncle","HVAEP1-G025159"
0,2.61539294970514,0.996,0.25,0,"Ec_Peduncle","HVAEP1-G023179"
0,2.59553597491501,0.996,0.173,0,"Ec_Peduncle","HVAEP1-G012473"
0,2.57392463384457,0.947,0.092,0,"Ec_Peduncle","HVAEP1-G017199"
0,2.54279238746085,0.998,0.476,0,"Ec_Peduncle","HVAEP1-G007807"
0,2.52268997306521,0.841,0.166,0,"Ec_Peduncle","HVAEP1-G009194"
0,2.49740279475604,0.964,0.112,0,"Ec_Peduncle","HVAEP1-G027308"
0,2.45367690220664,0.983,0.157,0,"Ec_Peduncle","HVAEP1-G027100"
0,2.3999710808391,0.983,0.19,0,"Ec_Peduncle","HVAEP1-G007810"
0,2.39172688137168,0.994,0.255,0,"Ec_Peduncle","HVAEP1-G014774"
0,2.33051798965184,0.834,0.071,0,"Ec_Peduncle","HVAEP1-G012407"
0,2.31094284948304,0.994,0.183,0,"Ec_Peduncle","HVAEP1-G007989"
0,2.28239912644419,0.966,0.185,0,"Ec_Peduncle","HVAEP1-G026265"
0,2.26167052058352,0.975,0.095,0,"Ec_Peduncle","HVAEP1-G007987"
0,2.25870072249816,0.994,0.255,0,"Ec_Peduncle","HVAEP1-G012478"
0,2.22519482597338,0.934,0.107,0,"Ec_Peduncle","HVAEP1-G017200"
0,2.21268118599481,0.966,0.242,0,"Ec_Peduncle","HVAEP1-G012624"
0,2.20642156067457,0.981,0.16,0,"Ec_Peduncle","HVAEP1-G025166"
0,2.20607522765231,0.981,0.207,0,"Ec_Peduncle","HVAEP1-G002427"
0,2.18542571397911,0.856,0.016,0,"Ec_Peduncle","HVAEP1-G014497"
0,2.18520971569651,0.977,0.139,0,"Ec_Peduncle","HVAEP1-G011162"
0,2.160125890407,0.972,0.192,0,"Ec_Peduncle","HVAEP1-G005472"
0,2.13854469097381,0.972,0.197,0,"Ec_Peduncle","HVAEP1-G011465"
0,2.12173897938319,0.531,0.056,0,"Ec_Peduncle","HVAEP1-G019297"
0,2.05686043285294,0.93,0.256,0,"Ec_Peduncle","HVAEP1-G008329"
0,2.04219386796164,0.955,0.149,0,"Ec_Peduncle","HVAEP1-G012596"
0,2.02850486951591,0.96,0.143,0,"Ec_Peduncle","HVAEP1-G017933"
0,2.01364159140163,0.943,0.153,0,"Ec_Peduncle","HVAEP1-G026267"
0,1.96408398069909,0.953,0.16,0,"Ec_Peduncle","HVAEP1-G016552"
0,1.9584006969447,0.958,0.167,0,"Ec_Peduncle","HVAEP1-G026262"
0,1.95706412533994,0.928,0.187,0,"Ec_Peduncle","HVAEP1-G026215"
0,1.94730760029558,0.972,0.187,0,"Ec_Peduncle","HVAEP1-G020288"
0,1.93206444581934,0.96,0.202,0,"Ec_Peduncle","HVAEP1-G012630"
0,1.91315909870889,0.955,0.131,0,"Ec_Peduncle","HVAEP1-G011184"
0,1.804658294442,0.919,0.197,0,"Ec_Peduncle","HVAEP1-G018081"
0,1.7682980792462,0.928,0.123,0,"Ec_Peduncle","HVAEP1-G020931"
0,1.74959473464358,0.932,0.104,0,"Ec_Peduncle","HVAEP1-G007990"
0,1.73502368218809,0.881,0.131,0,"Ec_Peduncle","HVAEP1-G013426"
0,1.7272722213561,0.919,0.183,0,"Ec_Peduncle","HVAEP1-G027103"
0,1.70262473903887,0.875,0.106,0,"Ec_Peduncle","HVAEP1-G019520"
0,1.69709353699899,0.894,0.14,0,"Ec_Peduncle","HVAEP1-G012083"
0,1.64682152123544,0.9,0.144,0,"Ec_Peduncle","HVAEP1-G009910"
0,1.63851404500134,0.877,0.125,0,"Ec_Peduncle","HVAEP1-G022425"
0,1.63654627697583,0.962,0.192,0,"Ec_Peduncle","HVAEP1-G019714"
0,1.60479787540703,0.86,0.088,0,"Ec_Peduncle","HVAEP1-G021698"
0,1.57366003266579,0.718,0.069,0,"Ec_Peduncle","HVAEP1-G004354"
0,1.56193323068144,0.8,0.095,0,"Ec_Peduncle","HVAEP1-G010061"
0,1.55608074450782,0.786,0.07,0,"Ec_Peduncle","HVAEP1-G011734"
0,1.53679717304533,0.83,0.086,0,"Ec_Peduncle","HVAEP1-G014910"
0,1.51480011374693,0.851,0.09,0,"Ec_Peduncle","HVAEP1-G013005"
0,1.50092403303986,0.743,0.103,0,"Ec_Peduncle","HVAEP1-G004046"
0,1.49907480246676,0.873,0.109,0,"Ec_Peduncle","HVAEP1-G026085"
0,1.49192068625678,0.847,0.106,0,"Ec_Peduncle","HVAEP1-G004619"
0,1.48686578685209,0.59,0.029,0,"Ec_Peduncle","HVAEP1-G002435"
0,1.48142292508725,0.671,0.016,0,"Ec_Peduncle","HVAEP1-G014500"
0,1.47865631527049,0.764,0.046,0,"Ec_Peduncle","HVAEP1-G020671"
0,1.44936231223667,0.881,0.124,0,"Ec_Peduncle","HVAEP1-G005390"
0,1.44362940495993,0.879,0.127,0,"Ec_Peduncle","HVAEP1-G026947"
0,1.41329954871996,0.726,0.082,0,"Ec_Peduncle","HVAEP1-G023954"
0,1.40370526717293,0.841,0.144,0,"Ec_Peduncle","HVAEP1-G012298"
0,1.38988394151962,0.777,0.117,0,"Ec_Peduncle","HVAEP1-G006821"
0,1.38957725486835,0.817,0.114,0,"Ec_Peduncle","HVAEP1-G023699"
0,1.38252117577257,0.813,0.098,0,"Ec_Peduncle","HVAEP1-G017251"
0,1.37832097404033,0.82,0.099,0,"Ec_Peduncle","HVAEP1-G019867"
0,1.36762122120713,0.749,0.094,0,"Ec_Peduncle","HVAEP1-G024291"
0,1.35186306886402,0.743,0.123,0,"Ec_Peduncle","HVAEP1-G002014"
